location,vendor,lat,lon,bathrooms,parking_lots,num_bedrooms,m2,final_price,price_square_meter,ZIP,Calle,Ciudad
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,83.0,5363485.0,64620.30120481928,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,23.0,1,2.0,91.0,7874000.0,86527.47252747252,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,43.0,4472000.0,104000.0,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,4.0,1,3.0,121.0,8725800.0,72114.04958677686,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,4.0,1,3.0,163.0,8725000.0,53527.60736196319,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,3.0,1,2.0,140.0,7792000.0,55657.142857142855,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,142.0,7676000.0,54056.33802816901,06760,Quintana Roo,Ciudad de México
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.4054217,-99.1602247,3.0,2,3.0,140.0,8706563.0,62189.735714285714,06760,Linares,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4159657,-99.163205,3.0,2,3.0,157.0,10100000.0,64331.210191082806,06700,198,Ciudad de México
"Av Chapultepec 322, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.418153,-99.1652014,2.0,1,2.0,85.0,4695000.0,55235.294117647056,06700,Tabasco,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,36.0,4442000.0,123388.88888888888,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,91.0,9689000.0,106472.52747252748,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,4.0,1,3.0,135.0,8434800.0,62480.0,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,109.0,7981000.0,73220.18348623853,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,51.0,5041000.0,98843.13725490196,06700,Calle de Durango,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Safe Rent,19.4119107,-99.159609,1.0,1,1.0,40.0,1800000.0,45000.0,06700,Eje 2 Sur,Ciudad de México
"Benito Juárez, Distrito Federal",Consultores Patrimoniales,19.3679307,-99.1741894,2.0,1,2.0,75.0,840145.0,11201.933333333332,03104,Eje Vial 8 Sur,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4180537,-99.1585252,2.0,1,3.0,70.0,902000.0,12885.714285714286,06700,Córdoba,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.424552,-99.1583315,2.0,1,2.0,70.0,839652.0,11995.028571428573,06700,Roma Norte,Ciudad de México
"Hamburgo, Roma Norte, Cuauhtémoc, Distrito Federal",Barragan Br,19.4293459,-99.1585585,1.0,1,1.0,50.0,2400000.0,48000.0,06600,Hamburgo,Ciudad de México
"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",Blaxell 2,19.4213628,-99.1679593,3.0,1,3.0,98.0,4703000.0,47989.795918367345,06700,Ciudad de México,Ciudad de México
"Chilpancingo, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4030089,-99.1686461,2.0,1,2.0,104.0,5350000.0,51442.307692307695,06760,Eje Vial 4 Sur,Ciudad de México
"Chilpancingo, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4030089,-99.1686461,2.0,1,2.0,90.0,4850000.0,53888.88888888889,06760,Eje Vial 4 Sur,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Veronica Porraz,19.4125049,-99.1560507,1.0,1,1.0,43.0,3429250.0,79750.0,06700,Coahuila,Ciudad de México
"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",Blaxell 2,19.4213628,-99.1679593,3.0,1,3.0,103.0,4943000.0,47990.29126213592,06700,Ciudad de México,Ciudad de México
"Tlacotalpan127, Roma Sur, Cuauhtémoc, Distrito Federal",Hc Hogar Bienes Raices,19.402662,-99.16593,1.0,1,3.0,62.0,6690000.0,107903.2258064516,06760,Ciudad de México,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.4168211,-99.1596475,2.0,2,2.0,104.0,9350000.0,89903.84615384616,06700,Plaza Luis Cabrera,Ciudad de México
"Roma, Monterrey, Nuevo León",Via Inmuebles,25.654287,-100.297745,1.0,1,1.0,57.0,3500000.0,61403.508771929824,64700,Palestina,Nuevo León
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,3.0,1,2.0,193.0,14382000.0,74518.13471502591,06760,Quintana Roo,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4112713,-99.1633655,1.0,1,2.0,182.0,2350000.0,12912.087912087913,06700,Coahuila,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4168211,-99.1596475,3.0,2,3.0,195.0,10750000.0,55128.205128205125,06700,Plaza Luis Cabrera,Ciudad de México
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4054217,-99.1602247,2.0,1,2.0,93.0,5653257.0,60787.70967741936,06760,Linares,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Espaciosurbanosmx,19.4168211,-99.1596475,2.0,2,2.0,92.0,5998135.0,65197.11956521739,06700,Plaza Luis Cabrera,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Remax Plus,19.4157,-99.1649,3.0,2,3.0,195.0,9840000.0,50461.53846153846,06700,Guanajuato,Ciudad de México
"Chilpancingo, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4030089,-99.1686461,2.0,1,2.0,176.0,9950000.0,56534.09090909091,06760,Eje Vial 4 Sur,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Circulobienesraices,19.4119974,-99.1590706,2.0,1,2.0,64.0,4070000.0,63593.75,06700,Coahuila,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4124711,-99.1562223,2.0,1,2.0,76.0,4210000.0,55394.73684210526,06700,Coahuila,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4195256,-99.162549,2.0,1,2.0,126.0,6996018.0,55523.95238095238,06700,Calle de Durango,Ciudad de México
"Zacatecas, Roma Sur, Cuauhtémoc, Distrito Federal",Heyserenta Com,19.4170429,-99.1546255,1.0,1,1.0,64.0,4100000.0,64062.5,06700,Zacatecas,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,40.0,4670000.0,116750.0,06700,Calle de Durango,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Circulobienesraices,19.4119974,-99.1590706,1.0,1,1.0,41.0,3150850.0,76850.0,06700,Coahuila,Ciudad de México
"Colima 49 Interior 301, Roma Sur, Cuauhtémoc, Distrito Federal",Century21 Tega,19.4208852,-99.1557502,2.0,2,2.0,130.0,9333000.0,71792.30769230769,06700,Colima,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Inmobiliaria Sp,19.3605334,-99.2267067,2.0,2,3.0,113.0,9000000.0,79646.01769911505,01619,José Gálvez Moya,Ciudad de México
"Roma Privada, Roma Privada, Monterrey, Nuevo León",Horacio Zamarripa Rivas,25.6403657,-100.2895546,2.0,1,3.0,113.0,4830838.0,42750.77876106195,64740,Lombardo Toledano,Nuevo León
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.4168211,-99.1596475,2.0,2,2.0,204.0,9590000.0,47009.80392156863,06700,Plaza Luis Cabrera,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Houm,19.4123937,-99.1562314,2.0,1,2.0,66.0,6853000.0,103833.33333333331,06700,Coahuila,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,92.0,5452850.0,59270.108695652176,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,3.0,136.0,12901458.0,94863.66176470587,06700,Calle de Durango,Ciudad de México
"Roma, Monterrey, Nuevo León",Grand Metrópoli,25.6552625,-100.2968762,2.0,1,3.0,140.0,4000000.0,28571.428571428572,64700,Palestina,Nuevo León
"Roma, Monterrey, Nuevo León",Alur Bienes Raíces,25.6542625,-100.2978762,2.0,2,3.0,123.0,5327908.0,43316.32520325203,64700,Palestina,Nuevo León
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Luxence,19.4123937,-99.1562314,1.0,1,2.0,78.0,4631000.0,59371.794871794875,06700,Coahuila,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Houm,19.4123937,-99.1562314,2.0,1,2.0,76.0,5060000.0,66578.94736842105,06700,Coahuila,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Houm,19.4123937,-99.1562314,1.0,1,1.0,43.0,3429250.0,79750.0,06700,Coahuila,Ciudad de México
"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",Morris Lan,19.415896,-99.1593996,3.0,2,3.0,162.0,9950000.0,61419.753086419754,06700,Zacatecas,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115652,-99.1605521,2.0,2,2.0,89.0,6330120.0,71124.94382022473,06760,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115652,-99.1605521,2.0,2,2.0,83.0,5363485.0,64620.30120481928,06760,Coahuila,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,3.0,140.0,11675527.0,83396.62142857142,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,4.0,1,3.0,150.0,10750000.0,71666.66666666667,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,92.0,5845980.0,63543.260869565216,06700,Calle de Durango,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Circulobienesraices,19.4119974,-99.1590706,2.0,1,2.0,76.0,4980000.0,65526.31578947369,06700,Coahuila,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Remax Plus,19.4157,-99.1649,2.0,2,2.0,194.0,9350000.0,48195.87628865979,06700,Guanajuato,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Inmobiliaria Zona 04,19.4123937,-99.1562314,1.0,1,1.0,43.0,3635005.0,84535.0,06700,Coahuila,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4195256,-99.162549,3.0,2,2.0,194.0,9350000.0,48195.87628865979,06700,Calle de Durango,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Houm,19.4123937,-99.1562314,2.0,1,2.0,63.0,6600000.0,104761.90476190476,06700,Coahuila,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Houm,19.4123937,-99.1562314,2.0,1,2.0,65.0,4378000.0,67353.84615384616,06700,Coahuila,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Houm,19.4123937,-99.1562314,2.0,1,2.0,59.0,4389000.0,74389.83050847458,06700,Coahuila,Ciudad de México
"Hutabampo, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4071173,-99.1572477,2.0,2,2.0,98.0,6079500.0,62035.71428571428,06760,30,Ciudad de México
"Hutabampo, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4071173,-99.1572477,2.0,2,2.0,97.0,6384000.0,65814.43298969071,06760,30,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115652,-99.1605521,2.0,2,2.0,89.0,6792390.0,76318.98876404495,06760,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115652,-99.1605521,2.0,2,2.0,84.0,6218895.0,74034.46428571429,06760,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115652,-99.1605521,2.0,2,2.0,96.0,7591980.0,79083.125,06760,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115652,-99.1605521,2.0,1,2.0,71.0,4270200.0,60143.66197183099,06760,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115652,-99.1605521,2.0,1,2.0,71.0,4303135.0,60607.535211267605,06760,Coahuila,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,2.0,139.0,11502061.0,82748.64028776978,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,3.0,87.0,4783584.0,54983.72413793104,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,122.0,7639585.0,62619.54918032787,06700,Calle de Durango,Ciudad de México
"San Luis Potosí  113, Roma Norte, Cuauhtémoc, Distrito Federal",Deborahlavat,19.4141843,-99.1597255,3.0,2,2.0,158.56,11582200.0,73046.16548940464,06700,Eje 2 Sur,Ciudad de México
"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",Blaxell 2,19.4213628,-99.1679593,3.0,1,3.0,103.0,4943000.0,47990.29126213592,06700,Ciudad de México,Ciudad de México
"Roma Norte 0, Roma Norte, Cuauhtémoc, Distrito Federal",Pireal Estate,19.4195256,-99.162549,1.0,1,1.0,57.0,5800000.0,101754.38596491228,06700,Calle de Durango,Ciudad de México
"Roma Norte 0, Roma Norte, Cuauhtémoc, Distrito Federal",Pireal Estate,19.4195256,-99.162549,2.0,2,2.0,117.0,7855960.0,67144.95726495727,06700,Calle de Durango,Ciudad de México
"Salamanca  11, Roma Norte, Cuauhtémoc, Distrito Federal",Profesionales Inmobiliariosmx,19.4214358,-99.1704172,1.0,1,1.0,42.0,3273000.0,77928.57142857143,06700,Calle Salamanca,Ciudad de México
"San Luis Potosi 113, Roma Norte, Cuauhtémoc, Distrito Federal",Deborahlavat,19.4141843,-99.1597255,2.0,1,2.0,100.0,6879300.0,68793.0,06700,Eje 2 Sur,Ciudad de México
"San Luis Potosí  113, Roma Norte, Cuauhtémoc, Distrito Federal",Deborahlavat,19.4141843,-99.1597255,2.0,2,2.0,152.39,10174465.0,66765.96233348646,06700,Eje 2 Sur,Ciudad de México
"Guanajuato  240, Roma Norte, Cuauhtémoc, Distrito Federal",Mingobienesraices,19.4156973,-99.1649402,2.0,2,3.0,204.0,9590000.0,47009.80392156863,06700,Guanajuato,Ciudad de México
"Nayarit 0, Roma Sur, Cuauhtémoc, Distrito Federal",Highend Mexico,19.4098231,-99.162138,2.0,1,2.0,78.0,4700000.0,60256.41025641026,06760,Eje Vial Eje 2 Poniente (Avenida Monterrey,Ciudad de México
"Roma Norte 0, Roma Norte, Cuauhtémoc, Distrito Federal",Pireal Estate,19.4195256,-99.162549,1.0,1,2.0,76.42,4774000.0,62470.557445694845,06700,Calle de Durango,Ciudad de México
"Roma Sur 0, Roma Sur, Cuauhtémoc, Distrito Federal",Pireal Estate,19.405299,-99.1649891,2.0,2,2.0,100.0,11720000.0,117200.0,06760,Quintana Roo,Ciudad de México
"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",Urp Propiedades,19.4167969,-99.1555784,2.0,1,2.0,95.0,4066000.0,42800.0,06700,Zacatecas,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4134711,-99.1552223,2.0,1,2.0,43.0,2870000.0,66744.18604651163,06700,Calle de Chiapas,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Qia Inmobiliaria,19.436631,-99.15081,4.0,2,3.0,193.0,14382000.0,74518.13471502591,06030,Terán,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.424552,-99.1583315,2.0,1,2.0,70.0,839652.0,11995.028571428573,06700,Roma Norte,Ciudad de México
"Medellin340, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4044416,-99.1626881,2.0,1,2.0,150.0,920000.0,6133.333333333333,06760,Eje Vial 3 Poniente,Ciudad de México
"Monterrey, Roma Norte, Cuauhtémoc, Distrito Federal",Bernadette Carral K ,19.412346,-99.1627985,1.0,1,1.0,72.0,5200000.0,72222.22222222222,06700,Monterrey,Ciudad de México
"Av. Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4218675,-99.1636483,1.0,1,1.0,38.0,3135000.0,82500.0,06700,Avenida Insurgentes Sur,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Luxuryhabitatmx,19.4110273,-99.160073,2.0,1,3.0,122.0,7040000.0,57704.91803278688,06760,León de Los Aldamas,Ciudad de México
"Frontera 137, Roma Norte, Cuauhtémoc, Distrito Federal",Century21 Movisa,19.418011,-99.1557064,2.0,1,2.0,103.0,6732700.0,65366.01941747573,06700,Frontera,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4195256,-99.162549,2.0,1,2.0,152.0,6835000.0,44967.10526315789,06700,Calle de Durango,Ciudad de México
"Aguascalientes, Roma Sur, Cuauhtémoc, Distrito Federal",Gruposdiazyasociados,19.4084453,-99.1664688,2.0,1,2.0,145.0,8558032.0,59020.910344827586,06760,Aguascalientes,Ciudad de México
"Av. Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4218675,-99.1636483,1.0,1,1.0,49.0,4102500.0,83724.48979591837,06700,Avenida Insurgentes Sur,Ciudad de México
"Roma Sur 0, Roma Sur, Cuauhtémoc, Distrito Federal",Pireal Estate,19.405299,-99.1649891,3.0,2,3.0,92.0,11148000.0,121173.91304347826,06760,Quintana Roo,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4022256,-99.165227,2.0,1,2.0,143.0,11317200.0,79141.25874125875,06760,Tlacotalpan,Ciudad de México
"Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.404209,-99.1610301,2.0,2,3.0,111.0,6744923.0,60765.07207207207,06760,Calle Bajío,Ciudad de México
"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",Cravioto Inmobiliaria,19.4188488,-99.1613324,2.0,1,2.0,153.0,12660000.0,82745.09803921569,06700,Tabasco,Ciudad de México
"Alejandria, Roma, Monterrey, Nuevo León",Century21 Kamys,25.6684802,-100.2051607,2.0,1,2.0,40.0,2170000.0,54250.0,67198,Roma,Nuevo León
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Coldwell Banker Vive,19.4160311,-99.1632189,3.0,2,3.0,150.0,11200000.0,74666.66666666667,06700,Guanajuato,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4154711,-99.1532223,2.0,1,2.0,63.0,3820000.0,60634.92063492064,06720,Calle Doctor Lucio,Ciudad de México
"Insurgentes, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.4217349,-99.1637208,1.0,1,1.0,38.0,3155000.0,83026.31578947368,06700,Sinaloa,Ciudad de México
"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",Licmarthasbarandalicmar,19.4206466,-99.170547,2.0,2,2.0,108.0,9010885.0,83434.12037037036,06700,Puebla,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4134711,-99.1552223,2.0,1,2.0,43.0,3180000.0,73953.48837209302,06700,Calle de Chiapas,Ciudad de México
"Querétaro, Roma Sur, Cuauhtémoc, Distrito Federal",Cattoribr,19.4146914,-99.1606225,2.0,2,3.0,109.0,7932730.0,72777.33944954128,06700,Calle Querétaro,Ciudad de México
"Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4130341,-99.1614773,2.0,2,2.0,100.0,11720767.0,117207.67,06700,Tonalá,Ciudad de México
"Departamentos En Pre Venta Roma Monterrey Nl, Roma, Monterrey, Nuevo León",Mundo Raiz,25.6542625,-100.2978762,1.0,1,1.0,57.0,3500000.0,61403.508771929824,64700,Palestina,Nuevo León
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,3.0,1,3.0,117.0,6388236.0,54600.307692307695,06760,Quintana Roo,Ciudad de México
"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",Coldwellbankercity,19.4181531,-99.1652014,2.0,2,3.0,140.0,10500000.0,75000.0,06700,Tabasco,Ciudad de México
"Querétaro, Roma Sur, Cuauhtémoc, Distrito Federal",Cattoribr,19.4146914,-99.1606225,2.0,2,3.0,114.0,8165300.0,71625.43859649122,06700,Calle Querétaro,Ciudad de México
"Querétaro, Roma Sur, Cuauhtémoc, Distrito Federal",Cattoribr,19.4146914,-99.1606225,2.0,2,3.0,191.0,13471140.0,70529.52879581152,06700,Calle Querétaro,Ciudad de México
"Huatabampo, Roma Sur, Cuauhtémoc, Distrito Federal",Remax Servicios Inmobiliarios,19.4073996,-99.1571281,2.0,2,3.0,127.0,6958000.0,54787.40157480315,06760,Toluca,Ciudad de México
"Roma, Monterrey, Nuevo León",Alur Bienes Raíces,25.6542625,-100.2978762,2.0,1,3.0,112.0,4745388.0,42369.53571428572,64700,Palestina,Nuevo León
"Roma Norte 0, Roma Norte, Cuauhtémoc, Distrito Federal",Pireal Estate,19.4195256,-99.162549,3.0,2,3.0,195.0,13500000.0,69230.76923076923,06700,Calle de Durango,Ciudad de México
"Cuauhtémoc, Distrito Federal",Rematadascom,19.4116332,-99.1610265,2.0,1,2.0,100.0,1759000.0,17590.0,06700,Colima,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,41.0,3269750.0,79750.0,06700,Calle de Durango,Ciudad de México
"Coauhuila, Roma Norte, Cuauhtémoc, Distrito Federal",Luxuryhabitatmx,19.4124711,-99.1562223,2.0,1,2.0,132.0,6853000.0,51916.666666666664,06700,Coahuila,Ciudad de México
"Roma Sur, Roma, Monterrey, Nuevo León",Coldwellbanker Marimar,25.6461662,-100.2985775,1.0,1,2.0,95.0,5300000.0,55789.47368421053,64700,María Montessori,Nuevo León
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4356338,-99.1495107,1.0,2,3.0,85.0,1605400.0,18887.058823529413,06030,Paseo de La Reforma Norte,Ciudad de México
"Diagonal, Roma Sur, Monterrey, Nuevo León",Coldwellbanker Marimar,25.6568618,-100.2951617,1.0,1,1.0,57.0,3500000.0,61403.508771929824,64700,Diagonal,Nuevo León
"Roma Norte, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4104711,-99.1582223,2.0,1,2.0,65.0,3940000.0,60615.38461538462,06760,Ciudad de México,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4144711,-99.1542223,2.0,1,2.0,76.0,4600000.0,60526.31578947369,06720,Avenida Cuauhtémoc,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4134711,-99.1552223,2.0,1,2.0,132.0,6230000.0,47196.969696969696,06700,Calle de Chiapas,Ciudad de México
"Venta De Departamento En Colonia Roma, Roma Sur, Cuauhtémoc, Distrito Federal",Skgasesoresinmobiliarios,19.405973,-99.1663847,2.0,1,2.0,96.0,4720000.0,49166.666666666664,06760,Roma Sur,Ciudad de México
"Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4130341,-99.1614773,2.0,2,2.0,193.0,14148523.0,73308.40932642487,06700,Tonalá,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4187185,-99.1548729,2.0,1,2.0,80.0,839652.0,10495.65,06700,Chihuahua,Ciudad de México
"Colima, Roma Norte, Cuauhtémoc, Distrito Federal",Sara Goldhaber,19.4189983,-99.1640265,2.0,2,2.0,111.0,7250000.0,65315.31531531532,06700,Colima,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,54.0,4535000.0,83981.48148148147,06700,Calle de Durango,Ciudad de México
"Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4130341,-99.1614773,2.0,2,2.0,112.0,13333717.0,119051.04464285714,06700,Tonalá,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4195256,-99.162549,1.0,1,1.0,43.0,3370000.0,78372.09302325582,06700,Calle de Durango,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4159657,-99.163205,3.0,2,3.0,184.0,11200000.0,60869.565217391304,06700,198,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,3.0,1,3.0,118.0,6641481.0,56283.73728813559,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,69.0,5692500.0,82500.0,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,62.0,4279000.0,69016.12903225806,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,66.0,6853000.0,103833.33333333331,06700,Calle de Durango,Ciudad de México
